date,validityFrom,validityTo,value
2017-02-28,2017-02-28T00:00:00-05:00,2017-02-28T00:00:00-05:00,2896.27
2017-03-01,2017-03-01T00:00:00-05:00,2017-03-01T00:00:00-05:00,2919.17
2017-03-02,2017-03-02T00:00:00-05:00,2017-03-02T00:00:00-05:00,2935.75
2017-03-03,2017-03-03T00:00:00-05:00,2017-03-03T00:00:00-05:00,2960.91
2017-03-04,2017-03-04T00:00:00-05:00,2017-03-06T00:00:00-05:00,2977.43
2017-03-05,2017-03-04T00:00:00-05:00,2017-03-06T00:00:00-05:00,2977.43
2017-03-06,2017-03-04T00:00:00-05:00,2017-03-06T00:00:00-05:00,2977.43
2017-03-07,2017-03-07T00:00:00-05:00,2017-03-07T00:00:00-05:00,2966.67
2017-03-08,2017-03-08T00:00:00-05:00,2017-03-08T00:00:00-05:00,2972.44
2017-03-09,2017-03-09T00:00:00-05:00,2017-03-09T00:00:00-05:00,2987.88
2017-03-10,2017-03-10T00:00:00-05:00,2017-03-10T00:00:00-05:00,3004.43
2017-03-11,2017-03-11T00:00:00-05:00,2017-03-13T00:00:00-05:00,2980.83
2017-03-12,2017-03-11T00:00:00-05:00,2017-03-13T00:00:00-05:00,2980.83
2017-03-13,2017-03-11T00:00:00-05:00,2017-03-13T00:00:00-05:00,2980.83
2017-03-14,2017-03-14T00:00:00-05:00,2017-03-14T00:00:00-05:00,2987.93
2017-03-15,2017-03-15T00:00:00-05:00,2017-03-15T00:00:00-05:00,2997.73
2017-03-16,2017-03-16T00:00:00-05:00,2017-03-16T00:00:00-05:00,2972.61
2017-03-17,2017-03-17T00:00:00-05:00,2017-03-17T00:00:00-05:00,2923.96
2017-03-18,2017-03-18T00:00:00-05:00,2017-03-21T00:00:00-05:00,2912.53
2017-03-19,2017-03-18T00:00:00-05:00,2017-03-21T00:00:00-05:00,2912.53
2017-03-20,2017-03-18T00:00:00-05:00,2017-03-21T00:00:00-05:00,2912.53
2017-03-21,2017-03-18T00:00:00-05:00,2017-03-21T00:00:00-05:00,2912.53
2017-03-22,2017-03-22T00:00:00-05:00,2017-03-22T00:00:00-05:00,2904.87
2017-03-23,2017-03-23T00:00:00-05:00,2017-03-23T00:00:00-05:00,2936.82
2017-03-24,2017-03-24T00:00:00-05:00,2017-03-24T00:00:00-05:00,2921.25
2017-03-25,2017-03-25T00:00:00-05:00,2017-03-27T00:00:00-05:00,2899.94
2017-03-26,2017-03-25T00:00:00-05:00,2017-03-27T00:00:00-05:00,2899.94
2017-03-27,2017-03-25T00:00:00-05:00,2017-03-27T00:00:00-05:00,2899.94
2017-03-28,2017-03-28T00:00:00-05:00,2017-03-28T00:00:00-05:00,2913.48
2017-03-29,2017-03-29T00:00:00-05:00,2017-03-29T00:00:00-05:00,2911.99
2017-03-30,2017-03-30T00:00:00-05:00,2017-03-30T00:00:00-05:00,2888.02
2017-03-31,2017-03-31T00:00:00-05:00,2017-03-31T00:00:00-05:00,2880.24
2017-04-01,2017-04-01T00:00:00-05:00,2017-04-03T00:00:00-05:00,2885.57
2017-04-02,2017-04-01T00:00:00-05:00,2017-04-03T00:00:00-05:00,2885.57
2017-04-03,2017-04-01T00:00:00-05:00,2017-04-03T00:00:00-05:00,2885.57
2017-04-04,2017-04-04T00:00:00-05:00,2017-04-04T00:00:00-05:00,2866.87
2017-04-05,2017-04-05T00:00:00-05:00,2017-04-05T00:00:00-05:00,2869.32
2017-04-06,2017-04-06T00:00:00-05:00,2017-04-06T00:00:00-05:00,2857.65
2017-04-07,2017-04-07T00:00:00-05:00,2017-04-07T00:00:00-05:00,2853.1
2017-04-08,2017-04-08T00:00:00-05:00,2017-04-10T00:00:00-05:00,2858
2017-04-09,2017-04-08T00:00:00-05:00,2017-04-10T00:00:00-05:00,2858
2017-04-10,2017-04-08T00:00:00-05:00,2017-04-10T00:00:00-05:00,2858
2017-04-11,2017-04-11T00:00:00-05:00,2017-04-11T00:00:00-05:00,2867.13
2017-04-12,2017-04-12T00:00:00-05:00,2017-04-12T00:00:00-05:00,2868.6
2017-04-13,2017-04-13T00:00:00-05:00,2017-04-17T00:00:00-05:00,2872.55
2017-04-14,2017-04-13T00:00:00-05:00,2017-04-17T00:00:00-05:00,2872.55
2017-04-15,2017-04-13T00:00:00-05:00,2017-04-17T00:00:00-05:00,2872.55
2017-04-16,2017-04-13T00:00:00-05:00,2017-04-17T00:00:00-05:00,2872.55
2017-04-17,2017-04-13T00:00:00-05:00,2017-04-17T00:00:00-05:00,2872.55
2017-04-18,2017-04-18T00:00:00-05:00,2017-04-18T00:00:00-05:00,2854.89
2017-04-19,2017-04-19T00:00:00-05:00,2017-04-19T00:00:00-05:00,2837.9
2017-04-20,2017-04-20T00:00:00-05:00,2017-04-20T00:00:00-05:00,2856.48
2017-04-21,2017-04-21T00:00:00-05:00,2017-04-21T00:00:00-05:00,2863.39
2017-04-22,2017-04-22T00:00:00-05:00,2017-04-24T00:00:00-05:00,2868.89
2017-04-23,2017-04-22T00:00:00-05:00,2017-04-24T00:00:00-05:00,2868.89
2017-04-24,2017-04-22T00:00:00-05:00,2017-04-24T00:00:00-05:00,2868.89
2017-04-25,2017-04-25T00:00:00-05:00,2017-04-25T00:00:00-05:00,2871.98
2017-04-26,2017-04-26T00:00:00-05:00,2017-04-26T00:00:00-05:00,2899.13
2017-04-27,2017-04-27T00:00:00-05:00,2017-04-27T00:00:00-05:00,2928.07
2017-04-28,2017-04-28T00:00:00-05:00,2017-04-28T00:00:00-05:00,2944.31
2017-04-29,2017-04-29T00:00:00-05:00,2017-05-02T00:00:00-05:00,2947.85
2017-04-30,2017-04-29T00:00:00-05:00,2017-05-02T00:00:00-05:00,2947.85
2017-05-01,2017-04-29T00:00:00-05:00,2017-05-02T00:00:00-05:00,2947.85
2017-05-02,2017-04-29T00:00:00-05:00,2017-05-02T00:00:00-05:00,2947.85
2017-05-03,2017-05-03T00:00:00-05:00,2017-05-03T00:00:00-05:00,2945.53
2017-05-04,2017-05-04T00:00:00-05:00,2017-05-04T00:00:00-05:00,2930.17
2017-05-05,2017-05-05T00:00:00-05:00,2017-05-05T00:00:00-05:00,2967.44
2017-05-06,2017-05-06T00:00:00-05:00,2017-05-08T00:00:00-05:00,2961.78
2017-05-07,2017-05-06T00:00:00-05:00,2017-05-08T00:00:00-05:00,2961.78
2017-05-08,2017-05-06T00:00:00-05:00,2017-05-08T00:00:00-05:00,2961.78
2017-05-09,2017-05-09T00:00:00-05:00,2017-05-09T00:00:00-05:00,2959.26
2017-05-10,2017-05-10T00:00:00-05:00,2017-05-10T00:00:00-05:00,2967.24
2017-05-11,2017-05-11T00:00:00-05:00,2017-05-11T00:00:00-05:00,2949.35
2017-05-12,2017-05-12T00:00:00-05:00,2017-05-12T00:00:00-05:00,2933.92
2017-05-13,2017-05-13T00:00:00-05:00,2017-05-15T00:00:00-05:00,2918.69
2017-05-14,2017-05-13T00:00:00-05:00,2017-05-15T00:00:00-05:00,2918.69
2017-05-15,2017-05-13T00:00:00-05:00,2017-05-15T00:00:00-05:00,2918.69
2017-05-16,2017-05-16T00:00:00-05:00,2017-05-16T00:00:00-05:00,2883.87
2017-05-17,2017-05-17T00:00:00-05:00,2017-05-17T00:00:00-05:00,2873.22
2017-05-18,2017-05-18T00:00:00-05:00,2017-05-18T00:00:00-05:00,2893.4
2017-05-19,2017-05-19T00:00:00-05:00,2017-05-19T00:00:00-05:00,2932.16
2017-05-20,2017-05-20T00:00:00-05:00,2017-05-22T00:00:00-05:00,2889.45
2017-05-21,2017-05-20T00:00:00-05:00,2017-05-22T00:00:00-05:00,2889.45
2017-05-22,2017-05-20T00:00:00-05:00,2017-05-22T00:00:00-05:00,2889.45
2017-05-23,2017-05-23T00:00:00-05:00,2017-05-23T00:00:00-05:00,2895.12
2017-05-24,2017-05-24T00:00:00-05:00,2017-05-24T00:00:00-05:00,2904.61
2017-05-25,2017-05-25T00:00:00-05:00,2017-05-25T00:00:00-05:00,2905.29
2017-05-26,2017-05-26T00:00:00-05:00,2017-05-26T00:00:00-05:00,2911.66
2017-05-27,2017-05-27T00:00:00-05:00,2017-05-30T00:00:00-05:00,2913.47
2017-05-28,2017-05-27T00:00:00-05:00,2017-05-30T00:00:00-05:00,2913.47
2017-05-29,2017-05-27T00:00:00-05:00,2017-05-30T00:00:00-05:00,2913.47
2017-05-30,2017-05-27T00:00:00-05:00,2017-05-30T00:00:00-05:00,2913.47
2017-05-31,2017-05-31T00:00:00-05:00,2017-05-31T00:00:00-05:00,2920.42
2017-06-01,2017-06-01T00:00:00-05:00,2017-06-01T00:00:00-05:00,2921
2017-06-02,2017-06-02T00:00:00-05:00,2017-06-02T00:00:00-05:00,2895.73
2017-06-03,2017-06-03T00:00:00-05:00,2017-06-05T00:00:00-05:00,2894.72
2017-06-04,2017-06-03T00:00:00-05:00,2017-06-05T00:00:00-05:00,2894.72
2017-06-05,2017-06-03T00:00:00-05:00,2017-06-05T00:00:00-05:00,2894.72
2017-06-06,2017-06-06T00:00:00-05:00,2017-06-06T00:00:00-05:00,2895.85
2017-06-07,2017-06-07T00:00:00-05:00,2017-06-07T00:00:00-05:00,2893.76
2017-06-08,2017-06-08T00:00:00-05:00,2017-06-08T00:00:00-05:00,2907.1
2017-06-09,2017-06-09T00:00:00-05:00,2017-06-09T00:00:00-05:00,2919.82
2017-06-10,2017-06-10T00:00:00-05:00,2017-06-12T00:00:00-05:00,2919.58
2017-06-11,2017-06-10T00:00:00-05:00,2017-06-12T00:00:00-05:00,2919.58
2017-06-12,2017-06-10T00:00:00-05:00,2017-06-12T00:00:00-05:00,2919.58
2017-06-13,2017-06-13T00:00:00-05:00,2017-06-13T00:00:00-05:00,2929.2
2017-06-14,2017-06-14T00:00:00-05:00,2017-06-14T00:00:00-05:00,2933.13
2017-06-15,2017-06-15T00:00:00-05:00,2017-06-15T00:00:00-05:00,2924.75
2017-06-16,2017-06-16T00:00:00-05:00,2017-06-16T00:00:00-05:00,2953.83
2017-06-17,2017-06-17T00:00:00-05:00,2017-06-20T00:00:00-05:00,2961.68
2017-06-18,2017-06-17T00:00:00-05:00,2017-06-20T00:00:00-05:00,2961.68
2017-06-19,2017-06-17T00:00:00-05:00,2017-06-20T00:00:00-05:00,2961.68
2017-06-20,2017-06-17T00:00:00-05:00,2017-06-20T00:00:00-05:00,2961.68
2017-06-21,2017-06-21T00:00:00-05:00,2017-06-21T00:00:00-05:00,3029.53
2017-06-22,2017-06-22T00:00:00-05:00,2017-06-22T00:00:00-05:00,3053.9
2017-06-23,2017-06-23T00:00:00-05:00,2017-06-23T00:00:00-05:00,3035.83
2017-06-24,2017-06-24T00:00:00-05:00,2017-06-27T00:00:00-05:00,3010.68
2017-06-25,2017-06-24T00:00:00-05:00,2017-06-27T00:00:00-05:00,3010.68
2017-06-26,2017-06-24T00:00:00-05:00,2017-06-27T00:00:00-05:00,3010.68
2017-06-27,2017-06-24T00:00:00-05:00,2017-06-27T00:00:00-05:00,3010.68
2017-06-28,2017-06-28T00:00:00-05:00,2017-06-28T00:00:00-05:00,3025.28
2017-06-29,2017-06-29T00:00:00-05:00,2017-06-29T00:00:00-05:00,3023.64
2017-06-30,2017-06-30T00:00:00-05:00,2017-06-30T00:00:00-05:00,3038.26
2017-07-01,2017-07-01T00:00:00-05:00,2017-07-05T00:00:00-05:00,3050.43
2017-07-02,2017-07-01T00:00:00-05:00,2017-07-05T00:00:00-05:00,3050.43
2017-07-03,2017-07-01T00:00:00-05:00,2017-07-05T00:00:00-05:00,3050.43
2017-07-04,2017-07-01T00:00:00-05:00,2017-07-05T00:00:00-05:00,3050.43
2017-07-05,2017-07-01T00:00:00-05:00,2017-07-05T00:00:00-05:00,3050.43
2017-07-06,2017-07-06T00:00:00-05:00,2017-07-06T00:00:00-05:00,3068.93
2017-07-07,2017-07-07T00:00:00-05:00,2017-07-07T00:00:00-05:00,3084.19
2017-07-08,2017-07-08T00:00:00-05:00,2017-07-10T00:00:00-05:00,3092.65
2017-07-09,2017-07-08T00:00:00-05:00,2017-07-10T00:00:00-05:00,3092.65
2017-07-10,2017-07-08T00:00:00-05:00,2017-07-10T00:00:00-05:00,3092.65
2017-07-11,2017-07-11T00:00:00-05:00,2017-07-11T00:00:00-05:00,3067.33
2017-07-12,2017-07-12T00:00:00-05:00,2017-07-12T00:00:00-05:00,3067.73
2017-07-13,2017-07-13T00:00:00-05:00,2017-07-13T00:00:00-05:00,3052.3
2017-07-14,2017-07-14T00:00:00-05:00,2017-07-14T00:00:00-05:00,3043.6
2017-07-15,2017-07-15T00:00:00-05:00,2017-07-17T00:00:00-05:00,3019.56
2017-07-16,2017-07-15T00:00:00-05:00,2017-07-17T00:00:00-05:00,3019.56
2017-07-17,2017-07-15T00:00:00-05:00,2017-07-17T00:00:00-05:00,3019.56
2017-07-18,2017-07-18T00:00:00-05:00,2017-07-18T00:00:00-05:00,3030.6
2017-07-19,2017-07-19T00:00:00-05:00,2017-07-19T00:00:00-05:00,3013.26
2017-07-20,2017-07-20T00:00:00-05:00,2017-07-21T00:00:00-05:00,3010
2017-07-21,2017-07-20T00:00:00-05:00,2017-07-21T00:00:00-05:00,3010
2017-07-22,2017-07-22T00:00:00-05:00,2017-07-24T00:00:00-05:00,3010.77
2017-07-23,2017-07-22T00:00:00-05:00,2017-07-24T00:00:00-05:00,3010.77
2017-07-24,2017-07-22T00:00:00-05:00,2017-07-24T00:00:00-05:00,3010.77
2017-07-25,2017-07-25T00:00:00-05:00,2017-07-25T00:00:00-05:00,3023.67
2017-07-26,2017-07-26T00:00:00-05:00,2017-07-26T00:00:00-05:00,3026.55
2017-07-27,2017-07-27T00:00:00-05:00,2017-07-27T00:00:00-05:00,3026.22
2017-07-28,2017-07-28T00:00:00-05:00,2017-07-28T00:00:00-05:00,3002.94
2017-07-29,2017-07-29T00:00:00-05:00,2017-07-31T00:00:00-05:00,2995.23
2017-07-30,2017-07-29T00:00:00-05:00,2017-07-31T00:00:00-05:00,2995.23
2017-07-31,2017-07-29T00:00:00-05:00,2017-07-31T00:00:00-05:00,2995.23
2017-08-01,2017-08-01T00:00:00-05:00,2017-08-01T00:00:00-05:00,2997.59
2017-08-02,2017-08-02T00:00:00-05:00,2017-08-02T00:00:00-05:00,2973.03
2017-08-03,2017-08-03T00:00:00-05:00,2017-08-03T00:00:00-05:00,2964.66
2017-08-04,2017-08-04T00:00:00-05:00,2017-08-04T00:00:00-05:00,2954.54
2017-08-05,2017-08-05T00:00:00-05:00,2017-08-08T00:00:00-05:00,2974.39
2017-08-06,2017-08-05T00:00:00-05:00,2017-08-08T00:00:00-05:00,2974.39
2017-08-07,2017-08-05T00:00:00-05:00,2017-08-08T00:00:00-05:00,2974.39
2017-08-08,2017-08-05T00:00:00-05:00,2017-08-08T00:00:00-05:00,2974.39
2017-08-09,2017-08-09T00:00:00-05:00,2017-08-09T00:00:00-05:00,2994.62
2017-08-10,2017-08-10T00:00:00-05:00,2017-08-10T00:00:00-05:00,3011.14
2017-08-11,2017-08-11T00:00:00-05:00,2017-08-11T00:00:00-05:00,2994.85
2017-08-12,2017-08-12T00:00:00-05:00,2017-08-14T00:00:00-05:00,2984.99
2017-08-13,2017-08-12T00:00:00-05:00,2017-08-14T00:00:00-05:00,2984.99
2017-08-14,2017-08-12T00:00:00-05:00,2017-08-14T00:00:00-05:00,2984.99
2017-08-15,2017-08-15T00:00:00-05:00,2017-08-15T00:00:00-05:00,2966.54
2017-08-16,2017-08-16T00:00:00-05:00,2017-08-16T00:00:00-05:00,2974.7
2017-08-17,2017-08-17T00:00:00-05:00,2017-08-17T00:00:00-05:00,2967.32
2017-08-18,2017-08-18T00:00:00-05:00,2017-08-18T00:00:00-05:00,2980.03
2017-08-19,2017-08-19T00:00:00-05:00,2017-08-22T00:00:00-05:00,2994.39
2017-08-20,2017-08-19T00:00:00-05:00,2017-08-22T00:00:00-05:00,2994.39
2017-08-21,2017-08-19T00:00:00-05:00,2017-08-22T00:00:00-05:00,2994.39
2017-08-22,2017-08-19T00:00:00-05:00,2017-08-22T00:00:00-05:00,2994.39
2017-08-23,2017-08-23T00:00:00-05:00,2017-08-23T00:00:00-05:00,2986.83
2017-08-24,2017-08-24T00:00:00-05:00,2017-08-24T00:00:00-05:00,2986.88
2017-08-25,2017-08-25T00:00:00-05:00,2017-08-25T00:00:00-05:00,2972.98
2017-08-26,2017-08-26T00:00:00-05:00,2017-08-28T00:00:00-05:00,2933.96
2017-08-27,2017-08-26T00:00:00-05:00,2017-08-28T00:00:00-05:00,2933.96
2017-08-28,2017-08-26T00:00:00-05:00,2017-08-28T00:00:00-05:00,2933.96
2017-08-29,2017-08-29T00:00:00-05:00,2017-08-29T00:00:00-05:00,2934.23
2017-08-30,2017-08-30T00:00:00-05:00,2017-08-30T00:00:00-05:00,2940.35
2017-08-31,2017-08-31T00:00:00-05:00,2017-08-31T00:00:00-05:00,2937.09
2017-09-01,2017-09-01T00:00:00-05:00,2017-09-01T00:00:00-05:00,2948.09
2017-09-02,2017-09-02T00:00:00-05:00,2017-09-05T00:00:00-05:00,2936.07
2017-09-03,2017-09-02T00:00:00-05:00,2017-09-05T00:00:00-05:00,2936.07
2017-09-04,2017-09-02T00:00:00-05:00,2017-09-05T00:00:00-05:00,2936.07
2017-09-05,2017-09-02T00:00:00-05:00,2017-09-05T00:00:00-05:00,2936.07
2017-09-06,2017-09-06T00:00:00-05:00,2017-09-06T00:00:00-05:00,2923.49
2017-09-07,2017-09-07T00:00:00-05:00,2017-09-07T00:00:00-05:00,2919.5
2017-09-08,2017-09-08T00:00:00-05:00,2017-09-08T00:00:00-05:00,2907.96
2017-09-09,2017-09-09T00:00:00-05:00,2017-09-11T00:00:00-05:00,2909.15
2017-09-10,2017-09-09T00:00:00-05:00,2017-09-11T00:00:00-05:00,2909.15
2017-09-11,2017-09-09T00:00:00-05:00,2017-09-11T00:00:00-05:00,2909.15
2017-09-12,2017-09-12T00:00:00-05:00,2017-09-12T00:00:00-05:00,2916.1
2017-09-13,2017-09-13T00:00:00-05:00,2017-09-13T00:00:00-05:00,2923.03
2017-09-14,2017-09-14T00:00:00-05:00,2017-09-14T00:00:00-05:00,2909.52
2017-09-15,2017-09-15T00:00:00-05:00,2017-09-15T00:00:00-05:00,2905.98
2017-09-16,2017-09-16T00:00:00-05:00,2017-09-18T00:00:00-05:00,2897.83
2017-09-17,2017-09-16T00:00:00-05:00,2017-09-18T00:00:00-05:00,2897.83
2017-09-18,2017-09-16T00:00:00-05:00,2017-09-18T00:00:00-05:00,2897.83
2017-09-19,2017-09-19T00:00:00-05:00,2017-09-19T00:00:00-05:00,2906.06
2017-09-20,2017-09-20T00:00:00-05:00,2017-09-20T00:00:00-05:00,2904.6
2017-09-21,2017-09-21T00:00:00-05:00,2017-09-21T00:00:00-05:00,2893.18
2017-09-22,2017-09-22T00:00:00-05:00,2017-09-22T00:00:00-05:00,2913.96
2017-09-23,2017-09-23T00:00:00-05:00,2017-09-25T00:00:00-05:00,2900.73
2017-09-24,2017-09-23T00:00:00-05:00,2017-09-25T00:00:00-05:00,2900.73
2017-09-25,2017-09-23T00:00:00-05:00,2017-09-25T00:00:00-05:00,2900.73
2017-09-26,2017-09-26T00:00:00-05:00,2017-09-26T00:00:00-05:00,2924.57
2017-09-27,2017-09-27T00:00:00-05:00,2017-09-27T00:00:00-05:00,2930.7
2017-09-28,2017-09-28T00:00:00-05:00,2017-09-28T00:00:00-05:00,2940.66
2017-09-29,2017-09-29T00:00:00-05:00,2017-09-29T00:00:00-05:00,2941.07
2017-09-30,2017-09-30T00:00:00-05:00,2017-10-02T00:00:00-05:00,2936.67
2017-10-01,2017-09-30T00:00:00-05:00,2017-10-02T00:00:00-05:00,2936.67
2017-10-02,2017-09-30T00:00:00-05:00,2017-10-02T00:00:00-05:00,2936.67
2017-10-03,2017-10-03T00:00:00-05:00,2017-10-03T00:00:00-05:00,2949.33
2017-10-04,2017-10-04T00:00:00-05:00,2017-10-04T00:00:00-05:00,2953.81
2017-10-05,2017-10-05T00:00:00-05:00,2017-10-05T00:00:00-05:00,2945.59
2017-10-06,2017-10-06T00:00:00-05:00,2017-10-06T00:00:00-05:00,2926.82
2017-10-07,2017-10-07T00:00:00-05:00,2017-10-10T00:00:00-05:00,2942.19
2017-10-08,2017-10-07T00:00:00-05:00,2017-10-10T00:00:00-05:00,2942.19
2017-10-09,2017-10-07T00:00:00-05:00,2017-10-10T00:00:00-05:00,2942.19
2017-10-10,2017-10-07T00:00:00-05:00,2017-10-10T00:00:00-05:00,2942.19
2017-10-11,2017-10-11T00:00:00-05:00,2017-10-11T00:00:00-05:00,2947.06
2017-10-12,2017-10-12T00:00:00-05:00,2017-10-12T00:00:00-05:00,2953.77
2017-10-13,2017-10-13T00:00:00-05:00,2017-10-13T00:00:00-05:00,2949.69
2017-10-14,2017-10-14T00:00:00-05:00,2017-10-17T00:00:00-05:00,2932.05
2017-10-15,2017-10-14T00:00:00-05:00,2017-10-17T00:00:00-05:00,2932.05
2017-10-16,2017-10-14T00:00:00-05:00,2017-10-17T00:00:00-05:00,2932.05
2017-10-17,2017-10-14T00:00:00-05:00,2017-10-17T00:00:00-05:00,2932.05
2017-10-18,2017-10-18T00:00:00-05:00,2017-10-18T00:00:00-05:00,2944.27
2017-10-19,2017-10-19T00:00:00-05:00,2017-10-19T00:00:00-05:00,2935.66
2017-10-20,2017-10-20T00:00:00-05:00,2017-10-20T00:00:00-05:00,2921.92
2017-10-21,2017-10-21T00:00:00-05:00,2017-10-23T00:00:00-05:00,2936.66
2017-10-22,2017-10-21T00:00:00-05:00,2017-10-23T00:00:00-05:00,2936.66
2017-10-23,2017-10-21T00:00:00-05:00,2017-10-23T00:00:00-05:00,2936.66
2017-10-24,2017-10-24T00:00:00-05:00,2017-10-24T00:00:00-05:00,2947.69
2017-10-25,2017-10-25T00:00:00-05:00,2017-10-25T00:00:00-05:00,2971.36
2017-10-26,2017-10-26T00:00:00-05:00,2017-10-26T00:00:00-05:00,2989.39
2017-10-27,2017-10-27T00:00:00-05:00,2017-10-27T00:00:00-05:00,3008.8
2017-10-28,2017-10-28T00:00:00-05:00,2017-10-30T00:00:00-05:00,3009.85
2017-10-29,2017-10-28T00:00:00-05:00,2017-10-30T00:00:00-05:00,3009.85
2017-10-30,2017-10-28T00:00:00-05:00,2017-10-30T00:00:00-05:00,3009.85
2017-10-31,2017-10-31T00:00:00-05:00,2017-10-31T00:00:00-05:00,3011.44
2017-11-01,2017-11-01T00:00:00-05:00,2017-11-01T00:00:00-05:00,3039.19
2017-11-02,2017-11-02T00:00:00-05:00,2017-11-02T00:00:00-05:00,3038.56
2017-11-03,2017-11-03T00:00:00-05:00,2017-11-03T00:00:00-05:00,3054.38
2017-11-04,2017-11-04T00:00:00-05:00,2017-11-07T00:00:00-05:00,3055.57
2017-11-05,2017-11-04T00:00:00-05:00,2017-11-07T00:00:00-05:00,3055.57
2017-11-06,2017-11-04T00:00:00-05:00,2017-11-07T00:00:00-05:00,3055.57
2017-11-07,2017-11-04T00:00:00-05:00,2017-11-07T00:00:00-05:00,3055.57
2017-11-08,2017-11-08T00:00:00-05:00,2017-11-08T00:00:00-05:00,3026.94
2017-11-09,2017-11-09T00:00:00-05:00,2017-11-09T00:00:00-05:00,3017.78
2017-11-10,2017-11-10T00:00:00-05:00,2017-11-10T00:00:00-05:00,3015.52
2017-11-11,2017-11-11T00:00:00-05:00,2017-11-14T00:00:00-05:00,3004.88
2017-11-12,2017-11-11T00:00:00-05:00,2017-11-14T00:00:00-05:00,3004.88
2017-11-13,2017-11-11T00:00:00-05:00,2017-11-14T00:00:00-05:00,3004.88
2017-11-14,2017-11-11T00:00:00-05:00,2017-11-14T00:00:00-05:00,3004.88
2017-11-15,2017-11-15T00:00:00-05:00,2017-11-15T00:00:00-05:00,3016.7
2017-11-16,2017-11-16T00:00:00-05:00,2017-11-16T00:00:00-05:00,3023.88
2017-11-17,2017-11-17T00:00:00-05:00,2017-11-17T00:00:00-05:00,3015.79
2017-11-18,2017-11-18T00:00:00-05:00,2017-11-20T00:00:00-05:00,3003.19
2017-11-19,2017-11-18T00:00:00-05:00,2017-11-20T00:00:00-05:00,3003.19
2017-11-20,2017-11-18T00:00:00-05:00,2017-11-20T00:00:00-05:00,3003.19
2017-11-21,2017-11-21T00:00:00-05:00,2017-11-21T00:00:00-05:00,3011.32
2017-11-22,2017-11-22T00:00:00-05:00,2017-11-22T00:00:00-05:00,3001.07
2017-11-23,2017-11-23T00:00:00-05:00,2017-11-24T00:00:00-05:00,2982.73
2017-11-24,2017-11-23T00:00:00-05:00,2017-11-24T00:00:00-05:00,2982.73
2017-11-25,2017-11-25T00:00:00-05:00,2017-11-27T00:00:00-05:00,2976.39
2017-11-26,2017-11-25T00:00:00-05:00,2017-11-27T00:00:00-05:00,2976.39
2017-11-27,2017-11-25T00:00:00-05:00,2017-11-27T00:00:00-05:00,2976.39
2017-11-28,2017-11-28T00:00:00-05:00,2017-11-28T00:00:00-05:00,2986.84
2017-11-29,2017-11-29T00:00:00-05:00,2017-11-29T00:00:00-05:00,3003.94
2017-11-30,2017-11-30T00:00:00-05:00,2017-11-30T00:00:00-05:00,3006.09
2017-12-01,2017-12-01T00:00:00-05:00,2017-12-01T00:00:00-05:00,3006.04
2017-12-02,2017-12-02T00:00:00-05:00,2017-12-04T00:00:00-05:00,3005.76
2017-12-03,2017-12-02T00:00:00-05:00,2017-12-04T00:00:00-05:00,3005.76
2017-12-04,2017-12-02T00:00:00-05:00,2017-12-04T00:00:00-05:00,3005.76
2017-12-05,2017-12-05T00:00:00-05:00,2017-12-05T00:00:00-05:00,2993.49
2017-12-06,2017-12-06T00:00:00-05:00,2017-12-06T00:00:00-05:00,2996.53
2017-12-07,2017-12-07T00:00:00-05:00,2017-12-07T00:00:00-05:00,3007.07
2017-12-08,2017-12-08T00:00:00-05:00,2017-12-11T00:00:00-05:00,3016.18
2017-12-09,2017-12-08T00:00:00-05:00,2017-12-11T00:00:00-05:00,3016.18
2017-12-10,2017-12-08T00:00:00-05:00,2017-12-11T00:00:00-05:00,3016.18
2017-12-11,2017-12-08T00:00:00-05:00,2017-12-11T00:00:00-05:00,3016.18
2017-12-12,2017-12-12T00:00:00-05:00,2017-12-12T00:00:00-05:00,3013.99
2017-12-13,2017-12-13T00:00:00-05:00,2017-12-13T00:00:00-05:00,3029.75
2017-12-14,2017-12-14T00:00:00-05:00,2017-12-14T00:00:00-05:00,3015.41
2017-12-15,2017-12-15T00:00:00-05:00,2017-12-15T00:00:00-05:00,2999.07
2017-12-16,2017-12-16T00:00:00-05:00,2017-12-18T00:00:00-05:00,2996.61
2017-12-17,2017-12-16T00:00:00-05:00,2017-12-18T00:00:00-05:00,2996.61
2017-12-18,2017-12-16T00:00:00-05:00,2017-12-18T00:00:00-05:00,2996.61
2017-12-19,2017-12-19T00:00:00-05:00,2017-12-19T00:00:00-05:00,2975.59
2017-12-20,2017-12-20T00:00:00-05:00,2017-12-20T00:00:00-05:00,2972.05
2017-12-21,2017-12-21T00:00:00-05:00,2017-12-21T00:00:00-05:00,2965.77
2017-12-22,2017-12-22T00:00:00-05:00,2017-12-22T00:00:00-05:00,2963.58
2017-12-23,2017-12-23T00:00:00-05:00,2017-12-26T00:00:00-05:00,2962.14
2017-12-24,2017-12-23T00:00:00-05:00,2017-12-26T00:00:00-05:00,2962.14
2017-12-25,2017-12-23T00:00:00-05:00,2017-12-26T00:00:00-05:00,2962.14
2017-12-26,2017-12-23T00:00:00-05:00,2017-12-26T00:00:00-05:00,2962.14
2017-12-27,2017-12-27T00:00:00-05:00,2017-12-27T00:00:00-05:00,2962.26
2017-12-28,2017-12-28T00:00:00-05:00,2017-12-28T00:00:00-05:00,2971.63
